place_id,name,address,phone,rating,review_count,website,map_url,city,lat,lng,created_at,opening_hours_text,booking_url
ChIJVZAKyWQ5aTQRHBRipimgQ9k,彰化美甲/霧眉-『艾米爾AMIIR美學專門店』,"No. 103號, Section 1, Nanguo Rd, Changhua City, Changhua County, Taiwan 500",0908 827 756,4.9,44,https://lin.ee/MIezs3q,https://maps.google.com/?cid=15655532830415524892,彰化市,24.0751808,120.5470909,2025-05-13 00:56:11.726338,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: Closed",
ChIJ5bCYSKo5aTQRIQCgThhIIO4,Ling.Nail.Beauty.Studio,"500, Taiwan, Changhua County, Changhua City, Zhonghua W Rd, 60號計程車行旁",,5,25,https://www.instagram.com/ling.nail.beauty/profilecard/?igsh=MXFpZmlxMjd5Nmdp,https://maps.google.com/?cid=17158793849517113377,彰化市,24.0744765,120.532922,2025-05-13 00:56:12.031376,"Monday: 10:30 AM – 8:00 PM
Tuesday: 10:30 AM – 8:30 PM
Wednesday: 10:30 AM – 8:30 PM
Thursday: 10:30 AM – 8:30 PM
Friday: 10:30 AM – 8:30 PM
Saturday: 10:30 AM – 8:30 PM
Sunday: Closed",
ChIJn6yKMYg4aTQRQMghOS2y6j4,洛克馬時尚美學,"No. 40號, Wenxin St, Changhua City, Changhua County, Taiwan 500",04 711 8520,4.9,258,http://rkbeauty.com.tw/,https://maps.google.com/?cid=4533631882203613248,彰化市,24.0661957,120.5418594,2025-05-13 00:56:12.310664,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: Closed",
ChIJMzIiHGc5aTQRMSizJGYTvFc,Lara Nail Studio/美甲工作室,"500, Taiwan, Changhua County, Changhua City, Section 2, Zhongzheng Rd, 9號2樓",0966 068 619,5,34,https://www.instagram.com/lara_nail_studio/?hl=zh-tw,https://maps.google.com/?cid=6321949306344646705,彰化市,24.0807117,120.5389719,2025-05-13 00:56:12.685565,"Monday: 10:00 AM – 6:00 PM
Tuesday: 10:00 AM – 6:00 PM
Wednesday: 10:00 AM – 6:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 6:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: Closed",
ChIJd83cRGE5aTQR6y4TNRcJUJA,斯朵利美甲美學概念館(彰化三民店),"No. 220號, Sanmin Rd, Changhua City, Changhua County, Taiwan 500",04 728 5386,4.9,121,,https://maps.google.com/?cid=10398821534877822699,彰化市,24.0853078,120.5425781,2025-05-13 00:56:12.974811,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJJ9Ey9L85aTQRXZmCrVtKvx0,黑魔法美學Black Magic,"No. 183號, Jianguo N Rd, Changhua City, Changhua County, Taiwan 500",0918 995 384,5,190,https://m.facebook.com/%E9%BB%91%E9%AD%94%E6%B3%95-Black-Magic-%E6%8C%87%E5%B0%96%E9%AD%85%E7%9D%AB%E7%BE%8E%E8%82%8C%E9%AD%94%E6%B3%95-1740341242844958/,https://maps.google.com/?cid=2143513705265142109,彰化市,24.0962285,120.5489522,2025-05-13 00:56:13.271779,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: Closed",
ChIJNSaxFA05aTQRMwYsUwMKApE,斯朵利美甲美學概念館(彰化中正店),"No. 392號, Section 2, Zhongzheng Rd, Changhua City, Changhua County, Taiwan 500",04 728 4831,5,90,,https://maps.google.com/?cid=10448925094849545779,彰化市,24.07372,120.536224,2025-05-13 00:56:13.561324,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJA_tJzHQ5aTQR0OYMg9GhVYA,春日指彩 春日日花 彰化美甲花藝工作室,"No. 114-4號, Minquan Rd, Changhua City, Changhua County, Taiwan 500",,4.9,78,https://www.instagram.com/springnail8166/?hl=zh-tw,https://maps.google.com/?cid=9247475331094079184,彰化市,24.0758589,120.5404646,2025-05-13 00:56:13.954018,"Monday: 9:30 AM – 6:00 PM
Tuesday: 9:30 AM – 6:00 PM
Wednesday: 9:30 AM – 6:00 PM
Thursday: 9:30 AM – 6:00 PM
Friday: 9:30 AM – 6:00 PM
Saturday: Closed
Sunday: Closed",
ChIJW-K8GOM5aTQRjTHbL9FiNdE,斯朵利美甲美學概念館(彰化民族店),"No. 474號, Minzu Rd, Changhua City, Changhua County, Taiwan 500",04 728 1605,4.9,163,,https://maps.google.com/?cid=15075063978283184525,彰化市,24.076524,120.540575,2025-05-13 00:56:14.229277,,
ChIJvad7rZ44aTQRSRRUD0UxK4o,Bijo美人館,"No. 449號, Ziqiang S Rd, Changhua City, Changhua County, Taiwan 500",04 751 2789,4.8,25,,https://maps.google.com/?cid=9956105573912286281,彰化市,24.0804206,120.5333702,2025-05-13 00:56:14.534355,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: 10:00 AM – 5:00 PM",
ChIJsczmElM5aTQR0FXvBt2ffi4,Alice Studio,"No. 7號, Lane 83, Lixing Rd, Changhua City, Changhua County, Taiwan 500",,5,30,,https://maps.google.com/?cid=3350290944463164880,彰化市,24.0844342,120.5609068,2025-05-13 00:56:14.826734,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM",
ChIJbScu2KI4aTQRz2xFlFV7dDs,Twinkle Beauty星星美學,"No. 5號, Siwei Rd, Changhua City, Changhua County, Taiwan 500",04 762 1519,5,74,https://www.facebook.com/tw7621519/,https://maps.google.com/?cid=4284184753026198735,彰化市,24.06632689999999,120.5370396,2025-05-13 00:56:15.115032,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: Closed",
ChIJVwsrEfE5aTQRKB-IwH5qYHk,Day Off Nail Art黛芙美甲,"50053, Taiwan, Changhua County, Changhua City, Lane 46, Section 1, Zhanghe Rd, 3號2F",,5,45,https://www.facebook.com/dayoffnailart,https://maps.google.com/?cid=8746107568982073128,彰化市,24.090701,120.53414,2025-05-13 00:56:15.423937,,
ChIJOwngCwA5aTQRayVv-9haFd8,Amanecer Studio初日美學,"No. 79號, Zhangtai 3rd St, Changhua City, Changhua County, Taiwan 500",,5,33,https://lin.ee/zn2ds55,https://maps.google.com/?cid=16074854332946654571,彰化市,24.0950062,120.5463318,2025-05-13 00:56:15.731554,,
ChIJpYTEr085aTQRC4TUmL8OEyo,斯朵利美甲美學概念館(彰化彰美店）,"No. 196號, Section 1, Zhangmei Rd, Changhua City, Changhua County, Taiwan 500",04 722 6339,4.9,64,,https://maps.google.com/?cid=3031783190216082443,彰化市,24.0890944,120.5375882,2025-05-13 00:56:16.122131,,
ChIJMYC_iak5aTQRbQ2gpJoCaEQ,匠指美學Master Nail Salon,"No. 150號, Cixiu Rd, Changhua City, Changhua County, Taiwan 500",,5,21,,https://maps.google.com/?cid=4929192655367179629,彰化市,24.0860359,120.5379267,2025-05-13 00:56:16.414424,"Monday: 10:30 AM – 6:00 PM
Tuesday: 10:30 AM – 6:00 PM
Wednesday: 10:30 AM – 6:00 PM
Thursday: 10:30 AM – 6:00 PM
Friday: 10:30 AM – 6:00 PM
Saturday: 10:30 AM – 6:00 PM
Sunday: Closed",
ChIJR7eWNmg5aTQRFMUQIMD68d8,CHIANJR芊芷美學|彰化美睫|彰化熱蠟冰肌除毛|彰化韓國皮膚管理|彰化霧眉|彰化美甲|彰化美體SPA|彰化暖宮|彰化做臉|彰化韓式小顏音波|專業教學,"500, Taiwan, Changhua County, Changhua City, Jixiang St, 17號1樓",0925 395 987,5,100,https://pinms.com.tw/chianjr-beauty/,https://maps.google.com/?cid=16136954642923832596,彰化市,24.0782445,120.5377102,2025-05-13 00:56:16.807405,"Monday: 10:00 AM – 6:30 PM
Tuesday: 10:00 AM – 6:30 PM
Wednesday: 10:00 AM – 6:30 PM
Thursday: 10:00 AM – 6:30 PM
Friday: 10:00 AM – 6:30 PM
Saturday: 10:00 AM – 6:30 PM
Sunday: Closed",
ChIJe0Jt8Xw4aTQRIdu-jZIgclo,凡果日式美甲,"No. 602號, Yanping Rd, Changhua City, Changhua County, Taiwan 500",04 711 9889,4.7,46,https://www.facebook.com/VNGUnailart/,https://maps.google.com/?cid=6517307424573938465,彰化市,24.0629658,120.5369865,2025-05-13 00:56:17.104602,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: Closed",
ChIJuZlQlrY5aTQRFTbSJ5PRc9Y,星語美甲工作室,"No. 454號, Bunei St, Changhua City, Changhua County, Taiwan 500",,4.9,11,https://m.facebook.com/%E6%98%9F%E8%AA%9E%E7%BE%8E%E7%94%B2%E5%B7%A5%E4%BD%9C%E5%AE%A4-%E5%BD%B0%E5%8C%96%E7%BE%8E%E7%94%B2-234955923773517/,https://maps.google.com/?cid=15452925176396789269,彰化市,24.057919,120.535294,2025-05-13 00:56:17.390751,"Monday: 9:00 AM – 5:30 PM
Tuesday: 9:00 AM – 5:30 PM
Wednesday: 9:00 AM – 5:30 PM
Thursday: 9:00 AM – 5:30 PM
Friday: 9:00 AM – 5:30 PM
Saturday: 9:00 AM – 5:30 PM
Sunday: 9:00 AM – 5:30 PM",
ChIJAdZ_tAs5aTQR3ky9WQSmmSw,哈林修指甲/凍甲,"廣場裡面, Changhua City, Changhua County, Taiwan 500",0911 336 927,5,408,,https://maps.google.com/?cid=3213782346721217758,彰化市,24.0785838,120.5511364,2025-05-13 00:56:17.665185,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 6:00 AM – 6:00 PM
Sunday: 6:00 AM – 6:00 PM",
ChIJZe4Y1WU5aTQRcsyi6j5hujw,艾莉絲美甲時尚工作室（彰化市大埔路）,"No. 6號, Lane 439, Dabu Rd, Changhua City, Changhua County, Taiwan 500",0918 527 770,5,21,https://instagram.com/alice.nail0213?igshid=MGNiNDI5ZTU=,https://maps.google.com/?cid=4375916910796262514,彰化市,24.0632378,120.543094,2025-05-13 00:56:17.95166,"Monday: Closed
Tuesday: 9:30 AM – 7:00 PM
Wednesday: 9:30 AM – 7:00 PM
Thursday: 9:30 AM – 7:00 PM
Friday: 9:30 AM – 7:00 PM
Saturday: 9:30 AM – 7:00 PM
Sunday: 9:30 AM – 7:00 PM",
ChIJhfWI0po4aTQRO4JKb1OwvsE,薇朵美學,"No. 173號, Xuguang Rd, Changhua City, Changhua County, Taiwan 500",04 723 7587,4.8,19,,https://maps.google.com/?cid=13960789767291044411,彰化市,24.0725506,120.5465025,2025-05-13 00:56:18.237573,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 6:00 PM
Sunday: Closed",
ChIJkyxOhVRHaTQRAcQKf_Bgrss,秦同手築.彰化美甲,"500, Taiwan, Changhua County, Changhua City, Zhangshui Rd, 178-17號號",,4.8,16,https://www.instagram.com/sisters_nail_08,https://maps.google.com/?cid=14676774821686854657,彰化市,24.0563637,120.5153904,2025-05-13 00:56:18.559753,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 7:00 PM
Sunday: 11:00 AM – 7:00 PM",
ChIJnVokjd05aTQROn54IK-KpNo,奈絲美學aesthetics_nice｜美甲美足保養｜艾草溫罐｜耳燭SPA｜預約制,"No. 59號, Lane 530, Section 1, Zhongshan Rd, Changhua City, Changhua County, Taiwan 500",,5,50,https://lin.ee/XasYfxy,https://maps.google.com/?cid=15754869881217515066,彰化市,24.0644738,120.5391416,2025-05-13 00:56:18.867598,,
ChIJp3wdi39HaTQRDOD8BDe2d_w,MI Ka Wei Nail Colored Drawing or Pattern Salon Artistic Teaching Center,"No. 131號, Zhonghua W Rd, Changhua City, Changhua County, Taiwan 500",04 752 2236,4.8,119,,https://maps.google.com/?cid=18192209567209545740,彰化市,24.0731087,120.5316954,2025-05-13 00:56:19.18272,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: Closed
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: Closed",
ChIJ2bFqu985aTQRV-8qFXei_Cs,RY STUDIO｜美甲｜美睫｜除毛｜霧眉 ｜睫毛管理,"No. 52-1號, Buyang St, Changhua City, Changhua County, Taiwan 500",,5,26,https://www.instagram.com/r.y_studio_/,https://maps.google.com/?cid=3169586870101929815,彰化市,24.06333219999999,120.5452036,2025-05-13 00:56:19.483439,,
ChIJjYgFF3A5aTQRvkQZE_YAy2s,斯朵利美甲美學概念館(彰化大埔店),"No. 551號, Dabu Rd, Changhua City, Changhua County, Taiwan 500",04 712 9622,4.8,64,,https://maps.google.com/?cid=7767303039212930238,彰化市,24.0654761,120.542544,2025-05-13 00:56:19.766205,,
ChIJ7Xuq7Ps5aTQRk_s8LoTqN-A,炘安美學_彰化霧眉,"No. 642號, Dabu Rd, Changhua City, Changhua County, Taiwan 500",0984 514 345,5,199,https://lin.ee/RHQAjSE,https://maps.google.com/?cid=16156640041647274899,彰化市,24.0676012,120.5427371,2025-05-13 00:56:20.081315,"Monday: 9:30 AM – 8:00 PM
Tuesday: 9:30 AM – 8:00 PM
Wednesday: 9:30 AM – 8:00 PM
Thursday: 9:30 AM – 8:00 PM
Friday: 9:30 AM – 8:00 PM
Saturday: 9:30 AM – 8:00 PM
Sunday: 9:30 AM – 8:00 PM",
ChIJtWx6zig5aTQRJVekwwOPWVQ,輕輕美學 美甲｜美睫,"No. 175號, Minzu Rd, Changhua City, Changhua County, Taiwan 500",,5,12,https://www.instagram.com/_eyelash1203/profilecard/?igsh=MTlrbWgwbDFqOGdpaQ==,https://maps.google.com/?cid=6078046418443196197,彰化市,24.0698991,120.538445,2025-05-13 00:56:20.480857,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM",
ChIJ1UlS-pA4aTQR9648sRjqzvk,Yaffa亞琺美甲,"No. 174號, Chenggong Rd, Changhua City, Changhua County, Taiwan 500",04 728 3837,4.5,28,https://www.facebook.com/yaffabeautytw-649112875225788/,https://maps.google.com/?cid=18000582152420110071,彰化市,24.0792629,120.5417353,2025-05-13 00:56:20.758834,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: Closed",
ChIJF4RrEb05aTQRYPaAxrswP7A,Yu Nails郁禧美甲,"No. 411號, Ziqiang S Rd, Changhua City, Changhua County, Taiwan 500",0980 135 452,4.5,16,https://instagram.com/yu_021266?igshid=MzRlODBiNWFlZA==,https://maps.google.com/?cid=12699923057255446112,彰化市,24.0811987,120.5338352,2025-05-13 00:56:21.03175,"Monday: 10:00 AM – 6:00 PM
Tuesday: 10:00 AM – 6:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM",
ChIJqb_Z6CY5aTQRddmbatntZdA,Yiting_nails美甲工作室（彰化凝膠光療彩繪/彰化平價美甲推薦/手部保養/）,"No. 146, Fushan St, Changhua City, Changhua County, Taiwan 500",,4.8,16,https://www.instagram.com/yiting_nails/?hl=zh-tw,https://maps.google.com/?cid=15016670050589071733,彰化市,24.08207579999999,120.5697427,2025-05-13 00:56:21.323506,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM",
ChIJB1k6KxM5aTQRFFpe5dfE8VI,微斯夢美學,"No. 96號, Gongyi St, Changhua City, Changhua County, Taiwan 500",0933 127 005,5,13,https://lin.ee/iMvDO1m,https://maps.google.com/?cid=5976774612042537492,彰化市,24.0813656,120.5320166,2025-05-13 00:56:21.69179,"Monday: 10:00 AM – 6:30 PM
Tuesday: 10:00 AM – 6:30 PM
Wednesday: 10:00 AM – 6:30 PM
Thursday: 10:00 AM – 6:30 PM
Friday: 10:00 AM – 6:30 PM
Saturday: 10:00 AM – 6:30 PM
Sunday: Closed",
ChIJ7awsE51HaTQRIz4yxj1NlWo,JANE 美甲/紋繡美學,"No. 190號, Huanhe S Rd, Changhua City, Changhua County, Taiwan 500",0933 876 463,5,20,https://www.facebook.com/carrie115000,https://maps.google.com/?cid=7680129667263774243,彰化市,24.0700484,120.5144832,2025-05-13 00:56:22.096249,,
ChIJbUB1do1HaTQRVPNU3-52bSU,珊の二次方美學,"No. 117號, Zhangma Rd, Changhua City, Changhua County, Taiwan 500",0901 281 256,5,29,https://www.facebook.com/profile.php?id=61563089844143,https://maps.google.com/?cid=2696942520185975636,彰化市,24.0636661,120.5152924,2025-05-13 00:56:22.361033,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM",
ChIJJ5tUPhk5aTQRvNuPyNMm4Vk,眉甲獅事務所Wants Studio,"No. 397號, Dabu Rd, Changhua City, Changhua County, Taiwan 500",,5,92,https://instagram.com/_zoie723?igshid=r9ebwhyi4o5,https://maps.google.com/?cid=6476500430180309948,彰化市,24.0626211,120.5435944,2025-05-13 00:56:22.643773,,
ChIJpZC76Rk5aTQRgPZOIQYqhJU,Bunny 美睫美學 熱蠟美肌,"500, Taiwan, Changhua County, Changhua City, Pingshun 2nd St, 23號一樓",0988 703 615,5,95,https://m.facebook.com/bunnylashsalon/,https://maps.google.com/?cid=10773782414394062464,彰化市,24.0683756,120.5236859,2025-05-13 00:56:22.916547,"Monday: 9:30 AM – 8:00 PM
Tuesday: 9:30 AM – 8:00 PM
Wednesday: 9:30 AM – 8:00 PM
Thursday: 9:30 AM – 8:00 PM
Friday: 9:30 AM – 8:00 PM
Saturday: 9:30 AM – 8:00 PM
Sunday: Closed",
ChIJ9WodcUIXaTQRCuXS782jVhk,Jenny 珍妮美甲/美容studio彰化店,"No. 220號, Chenleng Rd, Changhua City, Changhua County, Taiwan 500",0958 530 669,5,4,,https://maps.google.com/?cid=1825826803832513802,彰化市,24.0795685,120.5390288,2025-05-13 00:56:23.304198,"Monday: Closed
Tuesday: 4:00 AM – 9:30 PM
Wednesday: 4:00 AM – 9:30 PM
Thursday: 4:00 AM – 9:30 PM
Friday: 4:00 AM – 9:30 PM
Saturday: 9:30 AM – 8:30 PM
Sunday: 9:30 AM – 8:30 PM",
ChIJqTW8YLQ5aTQRFri6CM9XP4g,彰化做臉。美甲。霧眉。｜Runi Beauty 美妍,"No. 164號, Jieshou N Rd, Changhua City, Changhua County, Taiwan 50093",,5,43,,https://maps.google.com/?cid=9817662259407271958,彰化市,24.0709167,120.5483282,2025-05-13 00:56:23.578201,"Monday: 10:30 AM – 8:00 PM
Tuesday: 10:30 AM – 8:00 PM
Wednesday: 10:30 AM – 8:00 PM
Thursday: 10:30 AM – 8:00 PM
Friday: 10:30 AM – 8:00 PM
Saturday: 10:30 AM – 8:00 PM
Sunday: Closed",
ChIJM69hCA45aTQR7axI2hk1xz4,婕莉公主 美甲 美容 紋繡 彰化美甲,"No. 60號, Lane 99, Xiangyang St, Changhua City, Changhua County, Taiwan 500",0900 128 080,5,13,https://www.facebook.com/profile.php?id=100063865241165&mibextid=LQQJ4d,https://maps.google.com/?cid=4523642735869603053,彰化市,24.0630478,120.5313364,2025-05-13 00:56:23.853221,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: Closed",
ChIJTSo12pE4aTQRRf_F6OdHYuc,魅力十指藝術美甲,"500, Taiwan, Changhua County, Changhua City, Yongle St, 35號2樓",0919 686 308,5,7,,https://maps.google.com/?cid=16672967831847305029,彰化市,24.0762815,120.5431974,2025-05-13 00:56:24.250295,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJH4fC9cs5aTQR1E3_9DVPmpk,童研美學｜美甲｜美睫｜美胸｜體雕｜霧眉｜霧唇｜淋巴經絡｜臉部撥筋｜脈輪淨化｜產後護理｜身體按摩｜,"No. 237號, Zhonghua W Rd, Changhua City, Changhua County, Taiwan 500",04 762 6800,4.9,57,https://www.facebook.com/tungsbeauty/,https://maps.google.com/?cid=11068246127378648532,彰化市,24.0710098,120.5293806,2025-05-13 00:56:24.527895,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: Closed",
ChIJfVZ0xkmtaTQRj-VPQsSYHGU,Nail Story 薇可工作坊,"No. 228號, Zhonghua E St, Miaoli City, Miaoli County, Taiwan 36053",03 726 5007,5,91,https://www.facebook.com/kelly34252/,https://maps.google.com/?cid=7285866265872164239,苗栗縣,24.5829144,120.8259663,2025-05-13 01:06:07.398946,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: Closed
Sunday: 9:00 AM – 9:00 PM",
ChIJWXrXEDQ5aTQR1WqUDzE0i8s,尤米美學UM beauty studio,"No. 632號, Section 2, Zhongshan Rd, Changhua City, Changhua County, Taiwan 500",,4.9,77,https://www.facebook.com/profile.php?id=61551025715676&mibextid=LQQJ4d,https://maps.google.com/?cid=14666873996781578965,彰化市,24.0807897,120.5458832,2025-05-13 00:56:24.832627,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJiZzz8X04aTQRRMXO3KHSU8Y,E.Beauty,"500, Taiwan, Changhua County, Changhua City, Section 2, Zhongzheng Rd, 680之4號",04 763 3251,5,185,,https://maps.google.com/?cid=14290997635212821828,彰化市,24.0663422,120.5346212,2025-05-13 00:56:25.139698,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJESqAMI44aTQRdBz6Ot8xau8,Kalama卡拉瑪美甲,"No. 18, Lane 20, Huashan Rd, Changhua City, Changhua County, Taiwan 500",0906 950 958,4.9,12,,https://maps.google.com/?cid=17251656157433044084,彰化市,24.075,120.5431422,2025-05-13 00:56:25.43272,"Monday: 9:30 AM – 7:00 PM
Tuesday: 9:30 AM – 7:00 PM
Wednesday: 9:30 AM – 7:00 PM
Thursday: 9:30 AM – 7:00 PM
Friday: 9:30 AM – 7:00 PM
Saturday: 9:30 AM – 7:00 PM
Sunday: 9:30 AM – 7:00 PM",
ChIJ_____444aTQRhnQzjAKNNM4,Fun Hair & Nail,"No. 30號, Chang''an St, Changhua City, Changhua County, Taiwan 500",04 720 2298,4.8,67,https://www.facebook.com/Funhair56/,https://maps.google.com/?cid=14858656112683742342,彰化市,24.0814785,120.5411195,2025-05-13 00:56:25.701919,"Monday: Closed
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: 11:00 AM – 7:00 PM",
ChIJp3zW6wQ5aTQRQefT70Fs6dM,瑪淇朵美學概念店,"No. 134號, Nanyao Rd, Changhua City, Changhua County, Taiwan 500",0988 820 832,5,1,,https://maps.google.com/?cid=15269855042028693313,彰化市,24.0694957,120.5393275,2025-05-13 00:56:26.099723,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJV3aFXX84aTQRGiyvA6bW-vo,指晶美甲沙龍,"No. 498, Lunping S Rd, Changhua City, Changhua County, Taiwan 500",0979 750 880,4.7,12,https://instagram.com/melody.yoyo?igshid=1lwxfowpjrbr8,https://maps.google.com/?cid=18085003262174374938,彰化市,24.0643714,120.5283986,2025-05-13 00:56:26.364182,,
